text,label
"[EN DIRECTE] El conseller de Presidència recorda que el TC té capacitat coercitiva i que en cap moment la va exercir abans del referèndum. 'Tan greu no devia ser el que fèiem', afirma. https://t.co/XwUABrZPHT",1
"Les coses clares:  No podem anar d'abanderats de la democràcia i prohibir una manifestació, per molt feixista que sigui.  Un altre cosa és que siguem capaços de minimitzar-ne els efectes, aïllar-la.   Avui ens hem dividit entre nosaltres.  De tot se n'aprèn.",1
"El Govern de Catalunya i partits independentistes porten anys enganyant i mentint als seus seguidors: ni república, ni reconeixements ni gelats de postre cada dia. I... adivineu qui és un  mentider  per ells? Enric Millo. Catalunya en decadència.",0
"Quatre eurodiputats espanyols demanen al president del Parlament Europeu, Antonio Tajani, que no permeti la conferència de Torra i Puigdemont prevista per dilluns a l’eurocambra https://t.co/YbpVQAOlub #JudiciTV3CatRàdio https://t.co/WQTIuhiyVn",2
Fins i tot el TN queixant-se que als Goya ningú no va dir res del judici ni del procés #elmonensmira L’ANC podria ocupar l’Acadèmia de Cinema aviat,0
⬛️⬜️No és una broma. És l'aparell judicial d'un Estat que es fa dir democràcia europea. És l'imperi de la llei basat en l'odi a l'independentisme. És l'absència de professionalitat i seguretat jurídica. Europa no hauria de permetre més aquesta farsa. #FemLaRepúblicaCatalana🚩 https://t.co/f3kU37LptH,1
"Davant la negativa del TS a tenir observadors durant el judici del procés, la plataforma ITW afirma que almenys tindrà  representants a les portes del Tribunal Suprem  https://t.co/cUIyQRcgv1",2
"@pauv1979 @iaioflautas @MiquelBuch normalitat, els de la Cup i Arran manipulant!! fakenews!!",0
"@jordiseto @gallifantes @ccoocatalunya A partir d'ahir Jordi, diria q ser indepe i d Ccoo és incompatible.  Un sindicat q no defensa els drets d les persones no va enlloc. By the way, el dia q els sindicats  deixin d ser subvencionats per l'Estat, otra gallo cantará.",1
Que tal ho porteu els que vau defensar els col-legis el dia 1-O que ara us diguin que cal treballar per un referèndum pactat? 🤔 sembla una mica ingenu veritat ?📌📌📌,1
"@neusmatamala dijous vaig tenir l’honor de conèixer el teu pare a la casa de la República.                  Un home valent, amb una visió de país increïble!!!! Es tan injust tot plegat... #ensensortirem #matamala #casadelarepública #JoAcuso #nodefallirem @Goretti75 @lluisguino https://t.co/AZGJCYB7pQ",1
"El NO als pressupostos és també un no a 104M€ en despesa social per BCN, en pobresa infantil, dependència, cures, educació o habitatge. És difícil d’entendre que revertir l'austeritat de Rajoy i invertir en les persones sigui considerat “petita política” per un candidat per Bcn https://t.co/jvq71wd9lm",0
"Condemnem les càrregues policials que s'han produït la manifestació estudiantil contra estudiants, joves i periodistes. Cap silencia davant la repressió. #JudiciProcés https://t.co/LggMzvgr1X",1
"RT @sedlr_: Olot,  La Manada . #RepublicaCatalana https://t.co/YMMUbTUkTW",2
"Els drets no es demanen ni es concedeixen, els drets s’han de conquerir. No esperem que les “institucions”, els polítics i sobretot els que realment ostenten el poder  i que són invisibles, ens donin els espais oficials de participació  https://t.co/CxnJXH4vpG",0
RT @roger_mont: El PSOE ho petarà a Catalunya.,0
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  Vam entendre que el major Trapero estava totalment alineat amb el govern de  la Generalitat  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/XzbtMdBs7k",2
"Qui menja sopes, se les pensa totes! Aquesta setmana, entre el @TimeOutBCN i els #CentresCívicsBCN s'hi cou un bon xup-xup. I si fa temps que no bufeu cullera, cap problema, gairebé tot és #gratuït! 👉 https://t.co/frzWgDjrhq https://t.co/PE6eRSP2lb",2
"@ReallySedicious @onix_negro81 @alextremp @3de9net @maitemarzal @loida_miquel @HashtagsxRep @ABalagu @jmangues @QuimTorraiPla Ehh, una mica de respecte pel món del circ. Pallassos, equilibristes, trapecistes, contorsionistes no mereixen ser comparats amb la merda de togats que tenim al #FakeSuprem",1
"RT @FinsalNabokov: Ok, ara vas i li expliques als teus amiguets de SCC. https://t.co/uzTFBlt6TU",2
"El fiscal Jaime Moreno intenta, amb les seves preguntes, conduir @jorditurull a que reconegui que el referendum era https://t.co/UNnns1aIJb i que hi van destinar diners públics. Turull replica “ens persegueixen per les idees polítiques” #JudiciTV3CatRadio https://t.co/nZHHyWoM9z",2
"@andreucanals @cpallecl Si et confons en una X per una Y, canvia en alguna cosa el resultat d’una equació? Doncs això",0
"Lorena Roldán, que podria substituir Arrimadas a Catalunya, ha estat una de les primeres a felicitar-la pel seu pas a les generals https://t.co/KQGlitj7fA https://t.co/lOrZ1nrDrU",2
"#NoSurrenderCAT A aquestes alçades de la pel·licula ja no hi ha volta enrera, per a qui no ho acabi de veure-ho clar #RepúblicaCatalana 👍✊🎗 https://t.co/2iJptJjnfl",1
Al final de la manifestació d'avui a #Sabadell la Brimo de @MiquelBuch ha identificat a gent per ser crítics. Aquestes són les seves formes.  El  Netegeu el carrer“ final és molt descriptiu.   #TombemElRègim #cdrenxarxa #JudiciALaDemocràcia #mossos https://t.co/zrnBdnvJ2N,0
El Suprem comunica als presos de Soto del Real l'inici del judici el dia 12 #JudiciTV3CatRàdio https://t.co/EiUThsuTeL,2
"@Ormellix @Avia__Maria Exacte, el meu vot no el tindran aquestos estafadors.",0
"ALERTA‼️(FIL) La fiscalia de l’estat feixista espanyol considera que la gent que fem difusió a les xarxes de la independència som un perill. Per això, a falta de judici, em demanen quasi 7.000€ de multa (o presó) + costes i tancar totes les meves xarxes per quedar incomunicat",1
📣 Últims dies! Dijous 28 de febrer tanquen les convocatòries:  #Residència de creació circense iberoamericana de @CentraldelCirc #Ajut Arts visuals @UNZIPelprat #Residències de @Naucoclea #Ajudes de suport a la creació en arts escèniques de @CCCBorrell ⏩ https://t.co/yA3OQUYSzC https://t.co/FFNaut7m5Y,0
Tota la solidaritat amb @ccoocatalunya i el rebuig més contundent a aquesta actuació.Em preocupa i molt que no hi hagi declaracions contra l'atac per part dels que demanen llibertat i democràcia al carrer començant per les màximes institucions del país. https://t.co/JSvyq73dB5,0
Diversos motins incendien una SGAE a punt de la intervenció governamental https://t.co/SSbGQkhdlh,0
"Toca passar de governar per les persones a governar AMB les persones. #Mataró serà digital i NOMÉS amb gent VALENTA al davant i aprofitant el TALENT, avançarem i ens situarem al segle XXI ÉS EL MOMENT @JuntsperMataro  Gràcies Conseller @jordiPuignero  #repúblicadigital #Catalunya https://t.co/s0v646tTnY",1
"▶ #President @QuimTorraiPla:  És una indecència com s’han endut els presos polítics. El cap de setmana els aniré a visitar per donar-los força. A tot el món veuen com es vulneren drets civils i drets humans, fins a la paranoia de prohibir retoladors grocs . #Parlament https://t.co/czFL8Zwtia",1
"@AngelBaena5 Pues amigo, al parecer ni una cosa ni la otra...",0
"Un president que es refereix a bèsties de forma humana. Un col•laborador de la televisió pública que (en clau d’humor, jaja) fa broma jijijaja amb que el castellà és la forma més vil i menyspreable de comunicació humana, aclarint que només es refereix al d Canàries. Està passant",0
"El tuit de la Moreneta era un tuit de queixa envers els partits polítics catalans i/o anticapitalistes, indepes en general i antifeixistes que no tenen la intenció de lluitar junts. Ja veig q no es va pillar la idea. Tranquils q aniré a votar. Mai m'he quedat a casa.",1
Li diuen el judici del Procés quan en realitat és un judici als trilers que es van jugar el futur de Catalunya al pòquer anant de farol. https://t.co/2Lmxvqjnc1,0
"Tot a punt x a la concentració d'@Esquerra_ERC a la pl. D las Salesas d Madrid amb el president @rogertorrent, el VP @perearagones, consellers/es, diputats/des x donar suport al VP @junqueras el dia q declara al #JudiciTV3CatRàdio. Ho expliquem en dte. https://t.co/7GrgISQ40u",2
"Club de lectura: 'Prosa completa i textos esparsos' de Joan Brossa Dilluns 18 febrer, a 19h a la llibreria Calders (Passatge Pere Calders, 9, #Barcelona)  https://t.co/CkKalKg7XH  @LaCalders @fundaciobrossa #anybrossa #Barcelona #Catalunya #Literatura #llibres #Poesia https://t.co/lGtRu9FbDC",2
@govern @nuriadgc @elsa_artadi Os desmontan vuestro Vietnam indepe niña pija!,0
"Bona nit,es l'hora de començar la @laxarxaxanante1  1.↪Fes Rt a aquest tuit 2.👤SEGUEIX a tots els que facin Rt 3.🔁SEGUEIX a qui et segueixi 4.🗣Comenta la pregunta:  -Arrimadas vol viatjar a Waterloo a fer-li un Alvaro Ojeda a @KRLS, opinions?  #FemXarxa https://t.co/Nb3fTsdwJB",1
@martikarreras @tv3cat Solidari amb qui? Amb els polítics presos? No em facis riure.,0
@MargaCDR @MiquelBuch Això és diu fer País! Quan anem a votar. . . . Pensem-ho bé,1
"@GuillemGirona @fgarrobo @mingot32 @partit_pirata @cupnacional XD I les del MIC sí et serveixen? A més, no he dit que l'enganyèssin, he dit que van enganyar a molta gent dient una cosa i després fent una altra.  Aprèn a llegir, company.",0
"La batalla de l'objectivitat ,per @miqueldepalol https://t.co/MfLovgeZMu #JoAcuso #INjustíciaESPANYOLA #desMARCAtdESPANYA #RepúblicaCAT #LlibertatPresosPolítics via @elpuntavui @QuimTorraiPla @KRLS @JuntsXCat @Pdemocratacat @Esquerra_ERC @cupnacional @assemblea @omnium @I_CSC https://t.co/njEUkwNACG",1
"RT @XYEirod: República chuli, inclusiva, transversal i de Dalt Abaix.jihada mestra.https://t.co/ggenxphpmQ",0
"⚠️El ple del #Parlament es manté fixat per dimarts i dimecres de la setmana que ve. Roger Torrent anirà a declarar com a testimoni al Suprem si és compatible. Si no, el president del Parlament demanarà canviar el dia #JudiciTV3CatRàdio https://t.co/wu4aUDA3MC",2
Aquesta nit hem sortit a encartellar els carrers de #NouBarris #9Barris per demanar justícia.   #JudiciALaDemocràcia #joAcuso #AutodeterminacióNoÉsDelicte https://t.co/7z29TWg8rB,1
"Qui ens havia de dir fa un any, on som ara. Que no va servir de res votar, que atonyinessin a la gent, que guanyessin...I ens discutim per pintura Holi?? De debò??",1
"RT @CatalunyaFreeTV: Avui mateix han canvia't el vídeo, ja no hi ha estelada😠😠😠",2
Les filles i fills dels presos i preses polítics catalans van trucar a 100 artistes i intel·lectuals espanyols per donar suport a un manifest denunciant la repressió.  Només 3 van acceptar sortir. Només 3. Només 3 de 100.  @ACDretsCivils,1
@Ivan_Puig Piolines al borde de un ataque de Fairy #peliculasconfairy,0
"La Fura dels Baus estrena el seu nou espectacle, 'Manes', l'estiu vinent https://t.co/8pAVyhMR8W",2
"@AAtzucat @CME_CAT @AlexBosch77 @barcelona_GUB Al final es això la majoria de gent va on creu que estarà millor, al final en tots els cossos tenim coses bones i coses dolentes i cadascú valora que es el que més l'interessa. Però pocs canvis seran per ideologia.",2
⚠ #ÚltimaHora Pablo Hasél no entrarà a presó per enaltiment del terrorisme. L'Audiència Nacional ha rebaixat la condemna que li va imposar https://t.co/x7t2t1jj2X https://t.co/tcgbn7LkuO,0
"Reivindiquem-nos com a poble. Reivindiquem-los lliures. Reivindiquem-les a casa.  Pels drets, les llibertats i la democràcia, convertim cada petita derrota en una victòria. Com sempre hem fet. Bona Diada!  #Diada2018 #FemLaRepúblicaCatalana https://t.co/8GlyIqdiOK",1
"Sánchez es fa enrere: la retirada dels aforaments no afectaria els polítics investigats per corrupció, ni els jutges ni Juan Carlos I https://t.co/GArjubiow2",1
"Una situació desesperant per a moltes famílies.  Forçats a canviar d’escola per l’augment del preu del llogue :“No només és canviar de pis, també és el teixit de relacions que hem fet aquí, la xarxa amb les famílies de l’escola   .https://t.co/uYU7h8nrLR",0
"@InformacioCat @annapistu @IvanLQF A veure si ho he entès, ¿es moderen tornant a fitxar de president al que va dimitir de president després que sortissin a la llum comptes anònims seus des dels que amenaçava independentistes i difonia vídeos d’apologia del franquisme i el nazisme?",1
Cal 1- Desobeir 2- Mobilitzacions generals 3- Aturada general 4- Lluita de carrer ininterrompuda 5- Independència 6- República Catalana https://t.co/2qqWIVLnmC,1
Cuixart intenta que testifique como  Premio Nobel 2015  un farsante que jamás ganó un Nobel https://t.co/dPuHegBWfG vía @DolcaCatalunya,0
RT @DavidGilAdvocat: #PrimeraDiada  #11S2018  Primera diada a Bcn! #fempinya #femrepublica,1
"@joseprull Molta força @joseprull , la Plaça Vella de Terrassa en ple, es va emocionar en sentir les teves paraules, en veu de la mare dels teus fills. Et volem, us volem a tots a casa. #LlibertatPresosPolitics",1
RT @el_campru: una bona síntesi de la. primera setmana de #judici comencem la segona #llibertat #dignitat https://t.co/nkxxMaSmHG,1
"Per la repressió, per @ForcadellCarme i per tots els polítics a la presó i exiliats #NiOblitNiPerdó  #Diada2018 #11S2018  #FreeTothom  #LlibertatPresosPolitics 🎗",1
@damiacalvet No defalliu aquestes plataformes ens volen fotre un gol per la sotana.,0
Aquesta tarda a @EscolaJMaragall hem ordenat poemes de la Joana Raspall que ens han inspirat a fer els nostres. 💭 Ens hem inventat uns poemes sobre què és el #LECXIT per a nosaltres! ✍🏼 https://t.co/1rkj0KGBAS,0
@boxersinarms @AdaColau És que per ser un demòcrata cal ser independentista? Vinga si us plau...,1
"Més d'1 milió de persones independentistes avui concentrades a Barcelona per #Diada2018 i cap aldarull, cap incident, cap agressió... bé... sí, només una... però mireu qui la fa...: https://t.co/76rk7ZGicO",1
"@quimforn s'explica prou bé però ningú el vol escoltar. Els fets s'imposen per poder condemnar,  des del primer dia.  És el punt de partida el que ho determina TOT.  #INDEPENDÈNCIA https://t.co/UKeHJ0CnmM",1
"Intolerable.  Sous estratosfèrics mentre altres anem al 50% de taquilla i havent de fer les mil i una per poder treballar.  Espero que hi hagi alguna conseqüència.  Els diners hi són, mal repartits. https://t.co/sx5JLoxYWn",2
"Són dies tristos #JoAcuso però avui tinc una #bonanoticiadeldia. L'obra a la façana de la Passió de la @sagradafamilia de Josep M. Subirachs @EspaiSubirachs, ha estat declarada Bé d'Interès Nacional per la Generalitat de Catalunya @govern. Un reconeixement molt merescut.",1
"RT @TerryWolles: Sóc fan de l'inspector aquest, se'ls treu de sobre amb una gràcia... #DetectiuConan3XL",2
Joaquim Forn:  No es pot parlar d'inactivitat dels Mossos d'Esquadra davant dels requeriments contra el referèndum. Els dies previs es van aixecar més de 6.000 actes  #judici1o https://t.co/ePUza0bIoe,1
RT @andreuginola: Deu ser moltíssima casualitat que coincideixi amb l’arribada de Joan Laporta a la presidència del Barça. https://t.co/klj…,0
"RT @er_pllo: Aleix, Puigdemont ja només et representa a tú i a Tremosa. Sorry https://t.co/ZnOg4qUniS",0
"Atacs frontals contra l’independentisme, la immigració i el multiculturalisme en l’acte de Vox al Parlament Europeu https://t.co/DYzzlhdc7z https://t.co/T2A9VUVnX6",2
M'hauria agradat que la Generalitat hagués frenat que els provocadors vinguessin a Barcelona  @RaholaOficial a #FAQSbacallàTV3 ▶ https://t.co/1O38HvkSE6 https://t.co/FcI9NrHdJX,0
Un dels magatzems que es tancaran és de #Catalunya #DIA #supermercat https://t.co/6N6d4vf2nC,2
@ego_mundi @almeetrah @enricvd El Sostres és l'imbècil mestre. Els polítics ja si tal van després.,0
"Va en serio que faràn servir el Fairy com arma violenta??🤔 Ostres doncs canviaré de sabó de rentaplats, no fos cas que em pugui ferir greument! Que patètic tot plegat ..!#judici1O #judicifarsa #JudiciProcés",0
"RT @gemquim: @aviolot44 @Montsinova Jo disposada a fer-ho avui mateix....això és insoportable i intolerable, ja! #TajaniPuppetOfFascism",1
Greu error de @govern i de @QuimTorraiPla en unes declaracions i en una nota de premsa enviada avui. És fals afirmar que des de 1978 no s’ha posat en marxa cap nou quilòmetre de @rodalies. Les actuals línies R7 i R8 què són? N’hi havia prou en llegir Wikipedia per comprovar-ho... https://t.co/76hUIeejmD,2
"Ahir nombrosos feixistes es va manifestar pels carrers de Barcelona. El màxim responsable del Partit Popular de la ciutat caminava sota una aparença de normalitat envoltat dels esbirros, neonazis i feixistes, que pretenen mantenir la soga constitucional a sang i foc. #NoPassaran https://t.co/7bT84hmCnz",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  Hi va haver moments en què els Mossos van retreure a la Guàrdia  Civil que no els informessin de l'entrada a la Conselleria  https://t.co/9njY0m9VA3  #JudiciTV3CatRàdio https://t.co/FK4oAFt71h",2
"Són tan idiotes q no es posen d'acord ni en les mentides q han de dir. Amb unes quantes empetetes més, BEN ORGANITZADES I PENSADES AMB EL CAP, aquests miserables cauran. I tan q cauran, i no es podran aixecar mai més. Junts ho farem possible. #SenyPitICollons #NiOblitNiPerdó",1
"RT @marissa_prat: Cal depurar el cos Mossos, mercenaris i feixistes fora ja. #ForaXusmapol  #NiOblitNiPerdó https://t.co/k41j2AzpPV",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  A quarts de 8 del matí no teníem constància que els Mossos haguessin  tancat cap col·legi. Vist això, decidim fer les actuacions en solitari  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/bVJgD4m0nO",2
"La manera de percebre i representar la vida ha anat canviant, però la decisió de voler –o no– ser mare, sempre ha estat condicionada per factors polítics, culturals, mèdics i/o religiosos, els quals sovint han provocat una pèrdua sensible de les llibertats bàsiques.  #MarçLila https://t.co/4vZBU0YPfU",2
RT @ccoo_vocc_catc: CAP #SantCugat Mútua Terrassa #8M #8mcadadia #EnsPlantem #VagaFeminista8M #8M2019 @ccoocatalunya https://t.co/WX93TREHSL,2
Protegir les urnes per coneixer el que vol un poble es delicte? els polítics tenen la obligació politica i moral d'actuar segons el que el poble desitja fer el contrari es enganyar i trair als votants. https://t.co/OUjTPtn5xT,1
"🔊 La #PortadaTerribas, dedicada a Laura Rosel :  Les persones que donen la cara en moments tan complexos de la nostra vida política i social no ho tenen fàcil, i que ella ha estat un puntal .  https://t.co/saxQuEln2k",1
"@VilaWeb @peremarticolom Bona decisió. Total, aqui el Parlament està tancat per incapacitat",0
@omnium @EnricMillo @jcuixart El Mómiun  Cultural  ja fa molt de temps que ha perdut tota autoritat moral per parlar de democràcia o de cultura. És una agència goebbeliana de propaganda nacionalseparatista.,0
"Baixant x Via Laietana amb un munt de gent, em giro i hi ha una altra mani ! #21FVagaGeneral #AutodeterminacióNoÉsDelicte #JoAcuso https://t.co/8I22e7hhxQ",1
@gabrielrufian Heu fotut pedrades a les compis de @ccoocatalunya ? O Avui no toca?,0
RT @peremarticolom: Repugnant. Banalitzar la violació #JudiciALesUrnes https://t.co/zhISF9b0fj,2
🔴Catalunya és la comunitat autònoma amb les llistes d’espera més grans en dependència 🎥@Nmartinblanco  No fan res per facilitar la conciliació però sí per obrir ambaixades i mantenir a fugits de la justícia  #Parlament https://t.co/BBhiyVUGaB,0
"RT @maitechucurto: Carrizosa, enfadat amb Societat Civil perquè l'entitat creu que no s'ha d'aplicar el 155 https://t.co/pdv04eDZF5 vía @la…",1
"Sector #comabella de @SnowLaMolina per mi el millor amb arribada a coll de pal, dia fantàstic avui de ski #meteo #324eltemps https://t.co/ixRYd0HNEs",0
"Magnífica campanya de la família @jsccatalunya. Ja podeu anar treient la  E  del vostre partit, no té cap sentit. Pero bueno... Donde caben dos caben tres, veritat @Esquerra_ERC? #vergonya #dondecabendoscabentres #DepE #PGE2019 https://t.co/mfkRmpAlJC",0
RT @EVANESCNCIA2: L'estel del vespre  infantarà la nova  llum d'aquest poble.  #NoSurrenderCAT https://t.co/9NUnNI5Eeb,1
RT @cupnacional: DEMÀ | ⚠️ Al costat de les 24 encausades del TSJC  #DecidimSer amb la desobediència  com a eina! https://t.co/A6WgMNtEs7,1
"Quina Independència eh!! Aquestos que parlan també ens van trair per no aplicar el resultat vinculant (es el que ens van dir) del 1O, estar clar que son innocents per que no van fer absolutament res per respectar el vot de mes de 2 milions de Catalans, el poble no perdonarà. https://t.co/hUuDjCAEiG",0
"No com tu, que et manifestaves amb els de “Puigdemont a prisión”, vas votar el 155, et vas posar de perfil amb la repressió dient que ens ho havíem buscat, i no t’has posat el llaç ni mobilitzat ni un dia pels presos i exiliats. Quin fàstic! https://t.co/Jfl627TEmA",1
@JaumeAlonsoCuev Potser perquè la gent que heu proposat com a testimonis no han pres part dels pressumptes delictes que es jutgen no?,0
Una nena de 12 anys de Sils assegura que tres homes l’han intentat segrestar quan anava cap a l’escola aquesta tarda  https://t.co/81YH9UPiax https://t.co/ovVFduW7Be,2
"El Suprem admet gairebé tots els testimonis de Vox i en rebutja una vintena de la defensa de Cuixart. Per Òmnium, és una mostra més de “la connivència de les institucions espanyoles amb l’extrema dreta” #JudiciTV3CatRàdio https://t.co/nLud3GL1tP",1
La Generalitat retira un cartell en català a la frontera aragonesa i estudia canviar-lo de lloc després que el govern aragonès el tapés amb un en castellà https://t.co/JK0vKF6KKn,2
"@KjaumO @Gusgus6778 @KhommonNoise @QuimTorraiPla No m'has entès, jo no parlo del seu govern, de les mesures que pren, que encara no sé quines són.  Parlo de ell, el només parla pels seus votants. I si a Espanya n'hi ha un governant que fa el mateix, tampoc em representa.",0
Crec que ja ha passat a la història l’oasi català. Els intents per reinstaurar-lo són evidents. Les revolucions no són bones per als negocis i els culs llogats de la política maniobren per apagar les ànsies de lliberat i canvi social.,1
@dgonzalezvil @danielissimo87 @miqueliceta @TaniaCrespo3 @LaVanguardia Fins ara Ada Colau ha demostrat la seva no capacitat de gestionar un ajuntament com el de Barcelona. Ella i el seu equip. I quan tenia soport els va fer fora sense respectar l'acord. Mai ha creat equip de govern.,0
"Sortegem 5 exemplars de  Dues dones nues , escrit a quatre mans per @elisendastone i @meriripoll, i us deixem tastar-ne un dels relats: @megustaleer https://t.co/4zZfqWN8Nw",0
@lotraigue Fent un Tortosa i declarant la independència unilateralment. Sortint de la UE i adoptant una visió autàrquica de l’economia.,0
"L'experiència hauria de servir per evitar caure en situacions que saps que et faran patir. Però també sé que hi tornaria a caure perquè #jomentenc   Qui diu situacions, diu homes.  #TuitDeLliureInterpretació  #NoTincRemei #CallaJa  (aquest tuit porta tot el matí fent la guitza)",2
"#TotEsMouTV3 Hi ha una nova tertuliana de C's...??? És un clon de l'Arrimades..!!😨🤢🤮 Apa, fins la conferència del MHP @KRLS i el MHP @QuimTorraiPla no vull saber res més del programa!!",2
"@jordisalvia @pilarcarracelas I encara ens amenacen amb el 155, però si el tenim en tot moment!",1
Identifiquem un menor que va agredir sexualment i robar a la via pública  6 dones a Horta i Sants entre octubre i novembre https://t.co/BJjIzmQXwH https://t.co/QRfK4xfSPr,2
RT @roadster:  Espanya ens roba i oprime .  #JuicioProcés #Secesionismo #Lazis  https://t.co/7zEvcIdDaD,0
"Us imagineu que Alemanya fes una campanya explicant què Alemanya és una democràcia autèntica?  Us imagineu Bèlgica, Regne Unit, Holanda, Suècia, Finlàndia, Àustria, fent una campanya semblant?  No, oi?  Per què?  Perquè només qui no és una democràcia autèntica necessita dir-ho.",1
@KRLS @sianskiy @jorditurull Ambdós han estat espectaculars. Tant @jorditurull com @raulromeva  Es un orgull immens tenir aquests polítics a Catalunya   Soporto a tots els politics que es comporten com a persones    No Soporto a cap persona que es comporti com un politic   Ells són de la primera definició 😉,1
"#324mésvistes 1⃣   Sabi Strubell , l'inesperat  trending topic  durant la declaració de Jordi Sànchez https://t.co/KIIbWwj44P https://t.co/KRumyeULMO",2
"L'Estat posa en marxa la seva maquinària, el poble respon amb clavells, urnes i butlletes Ja ha començat el #MAMBO #Valls #ReferèndumCAT https://t.co/Oug8B8xPGz",1
Pedro Sánchez vol que el independentisme avali els pressupostos.  Te 2 opcions.  1 Reconèixer la República Catalana.  Amb defecte d'això.  2. Iniciar negociacions bilaterals amb la Generalitat de Catalunya per celebrar un referèndum vinculant d'autodeterminació acordat   #NoATot,1
"#JUICIOFARSA #JudiciFarsa  Així molt  Millo , no ho netejeu ni amb fairi. Majordom ratolí de magatzem!! Ets una rata! https://t.co/vF03SUyOdr",1
@vador63 @emparmoliner I súper esquerrà i ex membre dels Cristo Rey. Un megaprogre.,0
"Europa ens mira, pel seu propi interes.  Europa normalitza l'extrema dreta,  aixi una Europa de dretes sembla una Europa de centre.  Europa tolera el que es fa a Espanya,  amb Turquia i Espanya, els paisos de dretes semblen autentics paisos democratics.  #judicialademocracia",0
@omplimlledoners @naciomanresa @jordiborras @gerardsese @Bernat_ @gallifantes Jose Luis Iglesias Guerrero. Instructor del Boxgym de Manresa. A l'última foto està demanant un taxi... 🙋🏻‍♂️ #AlertaUltra https://t.co/iu2O1FLK88,0
"RT @Catalunya_Rep: Avui és dissabte, dia 22 setembre de 2018.  Avui portem 330 dies de la proclamació de la #RepúblicaCatalana en seu parla…",1
"Mira, doncs mentre se'ns empresoni i se'ns impedeixi votar, ho continuarem dient. Doble feina.  https://t.co/qtsr1mn3jt",1
"RT @Alfmarmol: @laxarxaxanante1 @DansOlle @DaliEnfurismada @BoludaSant Fet 💪🎗️ Bona nit,       Puja al tren. #FemXarxa  #NoSurrenderCat",1
"@DavidVinyals Això es bo, a veure si la gent se’n adona d’una vegada que ens van mentir i trair, que era tot un muntatge.",0
Seria genial que usarais nuestros HASHTAGS en vuestros tuits.... Hasta las 22h?😂😂💦  @CNICatalunya @jcanadellb @BeatrizTalegon @ramirp @ramoncotarelo @emparmoliner   I molts més!!! #29S #LlibresLliures  #OmplimStJaume,1
RT @ViladecansTweet: Acomiadem el Carnaval amb l'enterro de la sardina a #Viladecans 😔 ➡️https://t.co/97VEXWMDL6 https://t.co/7OSshgNzJh,0
@RavotOriol @LntLopez @oriolguellipuig No és el mateix... res a veure. Hi ha tipificat algun delicte que consisteix en intentar entrar sense ordre? Denuncia,0
RT @elnacionalcat: TV3 omet l'homenatge als presos polítics a una desfilada de la 080 via @en_blau https://t.co/TpneP6v9eY,2
El Ministeri de l’Interior retira avantatges fiscals a Hazte Oír arran del bus transfòbic https://t.co/s1WKCCSUAD https://t.co/Gw8GJuqUWH,2
El govern titlla d' oportunista  el debat sobre la gestió de residus a #Terrassa https://t.co/G3VTM6gk2H,1
"💜 🎥 @eva_granados respon a Torra: Cap pas enrera? Els governs independentistes han retallat un 30% dels recursos dedicats a les dones. Vostès prediquen el que no practiquen i el que no es creuen, directament. #igualtat #8M #laespañaquequieresesfeminista #Parlament https://t.co/bXJ03EsTDy",0
"@PepeSeguer @mingot32 La qüestió és que per més que els votem no bloquejaran res, com ja s'ha demostrat. No votant-los és l'única manera de pressionar-los perquè facin la independència.",1
@TabitaRochaRib1 @cellebarc @jairbolsonaro Volta pro abc querida. kkkkkk,2
"@BernatDedeu Exacte, Consells inventats per col·locar als amics.",0
"@vetoaquit @monicainstitut @PareraEva és bo dubtar, t´ho recomano...",0
"👤 #7M #JudiciFARSA | Compareix Sebastián Trapote  La Fiscalia els va demanar que tinguessin les unitats de reserva de la Policia Nacional preparades per si calia actuar  per un fet concret , en substitució dels Mossos d'Esquadra  #DesconfiançaAPriori #Complot  #ElIndultado",1
"L'exministre francès Hamon:  Ser empresonat per pensar diferent que qui dirigeix un país, és una regressió  @benoithamon #AutodeterminacióNoÉsDelicte https://t.co/1hAVBOpb6R",1
📌EN DIRECTE @jorditurull:  Al 90% dels col·legis electorals es va poder votar sense cap problema. Jo vaig poder votar a Parets del Vallès   Segueix AQUÍ el MINUT A MINUT del #judiciRAC1 i el vídeo de la sessió EN DIRECTE ⬇⬇⬇ https://t.co/qQPpYgiBvk,1
Conflicte al PDeCAT per les llistes a les eleccions generals https://t.co/X0PILarM75,2
"Socialistes, populars i Ciutadans demanen a @EP_President que no permeti una conferència de @KRLS al Parlament Europeu amb l’argument que està “evadit” de la justícia i que ha desobeït el Constitucional  Puigdemont defensa que no hi ha cap euroordre vigent contra ell https://t.co/c3Fjg88hML",1
"RT @arqueoleg: Alfred Bosch reconeix que la República no existeix, idiotes https://t.co/0HS4OpfYF0",0
RT @elnacionalcat: Un eurodiputat flamenc es queixa dels atacs de jutges a polítics catalans https://t.co/19LN1Z4Vuc,1
RT @Jaume752: @publico_es Evidentment són proves de que Catalunya serà independent abans del que ens pensem els propis independentistes.,1
